date,time,Cloud Coverage (%),Temperature (Fahrenheit),Wind speed (mph),rain (inches),relative humidity (%),visibility (miles),cherry,bonus
2025-04-06,23:00:00,82,44.42,2.46,0.0,96,9.94,0,0
2025-04-07,0:00:00,82,44.6,3.58,0.0,92,9.94,0,0
2025-04-07,1:00:00,77,44.6,3.2,0.0,90,9.94,0,0
2025-04-07,2:00:00,100,44.24,4.3,0.04,90,9.94,0,0
2025-04-07,3:00:00,96,43.7,2.64,0.0,90,9.94,0,0
2025-04-07,4:00:00,39,42.44,4.47,0.0,95,9.94,0,0
2025-04-07,5:00:00,24,42.08,2.35,0.0,94,9.94,0,0
2025-04-07,6:00:00,44,41.72,3.24,0.0,96,9.94,0,0
2025-04-07,7:00:00,70,42.62,4.41,0.0,93,9.94,0,0
2025-04-07,8:00:00,68,43.7,3.0,0.0,92,9.94,0,0
2025-04-07,9:00:00,80,45.5,5.32,0.0,86,9.94,0,0
2025-04-07,10:00:00,84,46.94,5.53,0.0,83,9.94,0,0
2025-04-07,11:00:00,79,48.56,5.97,0.0,78,9.94,0,0
2025-04-07,12:00:00,78,51.08,5.79,0.0,73,9.94,0,0
2025-04-07,13:00:00,51,52.7,8.23,0.0,69,9.94,0,0
2025-04-07,14:00:00,70,53.96,5.39,0.0,64,6.21,0,0
2025-04-07,15:00:00,69,53.78,9.28,0.0,64,9.94,0,0
2025-04-07,16:00:00,74,54.32,5.48,0.0,61,9.94,0,0
2025-04-07,17:00:00,74,52.88,7.52,0.0,59,9.94,0,0
2025-04-07,18:00:00,74,53.42,3.96,0.0,65,9.94,0,0
2025-04-07,19:00:00,67,51.62,3.74,0.0,69,9.94,0,0
2025-04-07,20:00:00,55,50.36,2.68,0.0,73,9.94,0,0
2025-04-07,21:00:00,57,46.94,3.58,0.0,83,9.94,0,0
2025-04-07,22:00:00,42,45.5,2.37,0.0,83,9.94,0,0
2025-04-07,23:00:00,25,43.34,0.65,0.0,91,9.94,0,0
2025-04-08,0:00:00,57,42.44,1.3,0.0,90,9.94,0,0
2025-04-08,1:00:00,38,41.54,3.4,0.0,89,9.94,0,0
2025-04-08,2:00:00,47,41.36,2.91,0.0,91,9.94,0,0
2025-04-08,3:00:00,27,41.36,2.17,0.0,89,9.94,0,0
2025-04-08,4:00:00,1,40.46,2.19,0.0,92,9.94,0,0
2025-04-08,5:00:00,80,40.46,0.92,0.0,89,9.94,0,0
2025-04-08,6:00:00,91,40.1,2.17,0.0,90,9.94,0,0
2025-04-08,7:00:00,49,41.72,1.43,0.0,88,9.94,0,0
2025-04-08,8:00:00,72,44.06,2.75,0.02,81,9.94,0,0
2025-04-08,9:00:00,88,44.96,11.68,0.05,78,6.21,0,0
2025-04-08,10:00:00,85,45.68,9.75,0.12,80,6.21,0,0
2025-04-08,11:00:00,83,45.5,7.25,0.01,83,9.94,0,0
2025-04-08,12:00:00,73,46.58,7.58,0.0,81,9.94,0,0
2025-04-08,13:00:00,78,46.4,9.08,0.0,85,9.94,0,0
2025-04-08,14:00:00,79,47.84,9.44,0.0,80,9.94,0,0
2025-04-08,15:00:00,74,49.46,12.5,0.0,79,9.94,0,0
2025-04-08,16:00:00,84,50.54,8.88,0.0,77,9.94,0,0
2025-04-08,17:00:00,84,51.26,11.83,0.0,75,9.94,0,0
2025-04-08,18:00:00,78,50.9,13.11,0.0,75,9.94,0,0
2025-04-08,19:00:00,82,51.26,14.34,0.0,80,9.94,0,0
2025-04-08,20:00:00,80,50.0,14.45,0.0,81,9.94,0,0
2025-04-08,21:00:00,81,49.46,15.75,0.0,88,9.94,0,0
2025-04-08,22:00:00,79,48.56,9.62,0.0,92,6.21,0,0
2025-04-08,23:00:00,88,48.56,13.44,0.0,92,6.21,0,0
2025-04-09,0:00:00,88,48.74,11.01,0.0,94,9.94,0,0
2025-04-09,1:00:00,96,48.74,9.26,0.0,94,9.94,0,0
2025-04-09,2:00:00,94,48.74,12.28,0.0,93,9.94,0,0
2025-04-09,3:00:00,99,48.74,6.4,0.01,92,9.94,0,0
2025-04-09,4:00:00,100,48.74,7.65,0.02,94,6.21,0,0
2025-04-09,5:00:00,63,47.66,1.57,0.0,96,9.94,0,0
2025-04-09,6:00:00,85,48.2,3.24,0.0,94,9.94,0,0
2025-04-09,7:00:00,85,46.94,4.43,0.0,96,9.94,0,0
2025-04-09,8:00:00,76,47.12,5.06,0.11,95,9.94,0,0
2025-04-09,9:00:00,65,48.56,5.59,0.08,90,9.94,0,0
2025-04-09,10:00:00,82,48.74,0.89,0.01,89,9.94,0,0
2025-04-09,11:00:00,79,50.36,1.86,0.0,83,9.94,0,0
2025-04-09,12:00:00,36,51.44,7.11,0.0,81,9.94,0,0
2025-04-09,13:00:00,61,52.16,8.57,0.02,78,6.21,0,0
2025-04-09,14:00:00,76,51.08,9.73,0.0,73,9.94,0,0
2025-04-09,15:00:00,71,53.24,2.98,0.0,64,9.94,0,0
2025-04-09,16:00:00,85,54.68,4.07,0.0,56,9.94,0,0
2025-04-09,17:00:00,78,54.32,5.41,0.0,52,9.94,0,0
2025-04-09,18:00:00,99,53.78,1.92,0.0,51,9.94,0,0
2025-04-09,19:00:00,92,53.24,3.27,0.0,55,9.94,0,0
2025-04-09,20:00:00,25,51.26,1.1,0.0,58,9.94,0,0
2025-04-09,21:00:00,40,48.38,4.27,0.0,70,9.94,0,0
2025-04-09,22:00:00,57,47.12,3.56,0.0,71,9.94,0,0
2025-04-09,23:00:00,46,46.04,3.27,0.0,76,9.94,0,0
2025-04-10,0:00:00,50,44.96,2.95,0.0,77,9.94,0,0
2025-04-10,1:00:00,32,42.98,1.92,0.0,81,9.94,0,0
2025-04-10,2:00:00,36,41.9,1.28,0.0,85,9.94,0,0
2025-04-10,3:00:00,29,40.64,2.59,0.0,88,9.94,0,0
2025-04-10,4:00:00,32,39.38,3.0,0.0,89,9.94,0,0
2025-04-10,5:00:00,63,38.48,3.85,0.0,87,9.94,0,0
2025-04-10,6:00:00,47,37.94,3.09,0.0,90,9.94,0,0
2025-04-10,7:00:00,44,37.94,3.67,0.0,92,9.94,0,0
2025-04-10,8:00:00,69,39.74,2.19,0.0,86,9.94,0,0
2025-04-10,9:00:00,74,44.06,0.89,0.0,79,9.94,0,0
2025-04-10,10:00:00,42,48.38,1.79,0.0,68,9.94,0,0
2025-04-10,11:00:00,22,51.44,1.28,0.0,65,9.94,0,0
2025-04-10,12:00:00,56,53.78,2.73,0.0,57,9.94,0,0
2025-04-10,13:00:00,0,56.66,5.19,0.0,55,9.94,0,0
2025-04-10,14:00:00,10,58.64,4.41,0.0,50,9.94,0,0
2025-04-10,15:00:00,26,60.08,5.35,0.0,45,9.94,0,0
2025-04-10,16:00:00,30,59.54,2.48,0.0,45,9.94,0,0
2025-04-10,17:00:00,43,58.82,6.04,0.0,42,9.94,0,0
2025-04-10,18:00:00,58,57.02,7.43,0.0,45,9.94,0,0
2025-04-10,19:00:00,73,55.4,6.91,0.0,51,9.94,0,0
2025-04-10,20:00:00,71,52.7,4.36,0.0,58,9.94,0,0
2025-04-10,21:00:00,50,49.64,4.09,0.0,67,9.94,0,0
2025-04-10,22:00:00,100,48.38,3.29,0.0,61,9.94,0,0
2025-04-10,23:00:00,41,45.14,4.76,0.0,68,9.94,0,0
2025-04-11,0:00:00,55,44.06,4.72,0.0,70,9.94,0,0
2025-04-11,1:00:00,39,42.8,2.98,0.0,78,9.94,0,0
2025-04-11,2:00:00,36,42.26,4.72,0.0,79,9.94,0,0
2025-04-11,3:00:00,56,41.9,1.68,0.0,83,9.94,0,0
2025-04-11,4:00:00,61,41.18,1.57,0.0,84,9.94,0,0
2025-04-11,5:00:00,64,41.72,1.19,0.0,84,9.94,0,0
2025-04-11,6:00:00,69,41.54,5.37,0.0,84,9.94,0,0
2025-04-11,7:00:00,76,42.08,2.55,0.0,96,9.94,0,0
2025-04-11,8:00:00,77,43.52,4.14,0.0,89,9.94,0,0
2025-04-11,9:00:00,71,45.32,4.76,0.0,84,9.94,0,0
2025-04-11,10:00:00,56,48.2,5.77,0.0,76,9.94,0,0
2025-04-11,11:00:00,41,50.72,5.97,0.0,68,9.94,0,0
2025-04-11,12:00:00,50,54.86,6.49,0.0,60,9.94,0,0
2025-04-11,13:00:00,57,56.66,6.76,0.0,58,9.94,0,0
2025-04-11,14:00:00,69,55.22,8.05,0.0,60,9.94,0,0
2025-04-11,15:00:00,70,55.4,7.99,0.0,53,9.94,0,0
2025-04-11,16:00:00,74,56.84,9.73,0.0,54,9.94,0,0
2025-04-11,17:00:00,82,56.12,5.57,0.0,60,9.94,0,0
2025-04-11,18:00:00,89,54.86,11.32,0.0,62,9.94,0,0
2025-04-11,19:00:00,88,53.6,7.14,0.0,65,9.94,0,0
2025-04-11,20:00:00,83,51.98,7.94,0.0,69,6.21,0,0
2025-04-11,21:00:00,84,50.0,5.57,0.0,80,9.94,0,0
2025-04-11,22:00:00,68,49.28,6.76,0.0,75,9.94,0,0
2025-04-11,23:00:00,58,47.66,4.65,0.0,82,9.94,0,0
2025-04-12,0:00:00,61,47.66,2.24,0.0,83,9.94,0,0
2025-04-12,1:00:00,77,46.76,5.35,0.0,88,9.94,0,0
2025-04-12,2:00:00,74,46.22,3.29,0.0,94,9.94,0,0
2025-04-12,3:00:00,81,44.96,1.63,0.0,93,9.94,0,0
2025-04-12,4:00:00,80,45.14,1.95,0.0,94,9.94,0,0
2025-04-12,5:00:00,62,44.06,2.39,0.0,92,9.94,0,0
2025-04-12,6:00:00,69,44.78,4.27,0.0,96,9.94,0,0
2025-04-12,7:00:00,44,43.88,5.77,0.0,95,9.94,0,0
2025-04-12,8:00:00,85,45.86,2.73,0.0,93,9.94,0,0
2025-04-12,9:00:00,79,47.84,7.99,0.0,88,9.94,0,0
2025-04-12,10:00:00,57,48.92,7.47,0.0,84,9.94,0,0
2025-04-12,11:00:00,43,50.36,7.61,0.0,79,9.94,0,0
2025-04-12,12:00:00,56,51.26,9.8,0.0,77,9.94,0,0
2025-04-12,13:00:00,17,53.6,14.65,0.0,70,9.94,0,0
2025-04-12,14:00:00,0,55.76,10.76,0.0,66,9.94,0,0
2025-04-12,15:00:00,1,57.02,13.53,0.0,63,9.94,0,0
2025-04-12,16:00:00,0,57.02,11.41,0.0,62,9.94,0,0
2025-04-12,17:00:00,0,56.3,14.63,0.0,63,9.94,0,0
2025-04-12,18:00:00,0,55.4,9.82,0.0,65,9.94,0,0
2025-04-12,19:00:00,3,54.14,10.04,0.0,67,9.94,0,0
2025-04-12,20:00:00,4,50.18,8.7,0.0,70,9.94,0,0
2025-04-12,21:00:00,0,49.1,11.07,0.0,77,9.94,0,0
2025-04-12,22:00:00,0,47.66,3.83,0.0,77,9.94,0,0
2025-04-12,23:00:00,5,46.4,2.44,0.0,77,9.94,0,0
2025-04-13,0:00:00,29,45.32,2.86,0.0,77,9.94,0,0
2025-04-13,1:00:00,33,44.06,2.3,0.0,84,9.94,0,0
2025-04-13,2:00:00,20,43.16,2.86,0.0,86,9.94,0,0
2025-04-13,3:00:00,0,42.62,3.8,0.0,86,9.94,0,0
2025-04-13,4:00:00,0,42.08,3.36,0.0,88,9.94,0,0
2025-04-13,5:00:00,32,41.36,3.15,0.0,89,9.94,0,0
2025-04-13,6:00:00,27,41.72,1.83,0.0,90,9.94,0,0
2025-04-13,7:00:00,24,41.18,1.3,0.0,92,9.94,0,0
2025-04-13,8:00:00,88,44.06,3.13,0.0,91,9.94,0,0
2025-04-13,9:00:00,48,47.66,5.3,0.0,82,9.94,0,0
2025-04-13,10:00:00,60,49.46,4.97,0.0,81,9.94,0,0
2025-04-13,11:00:00,51,50.72,4.12,0.0,79,9.94,0,0
2025-04-13,12:00:00,22,54.14,6.11,0.0,72,9.94,0,0
2025-04-13,13:00:00,23,55.76,6.15,0.0,68,9.94,0,0
2025-04-13,14:00:00,21,59.0,4.5,0.0,61,9.94,0,0
2025-04-13,15:00:00,52,60.26,6.76,0.0,54,9.94,0,0
2025-04-13,16:00:00,43,60.98,8.23,0.0,56,9.94,0,0
2025-04-13,17:00:00,60,59.72,3.91,0.0,56,9.94,0,0
2025-04-13,18:00:00,2,60.26,5.28,0.0,59,9.94,0,0
2025-04-13,19:00:00,0,60.08,3.33,0.0,58,9.94,0,0
2025-04-13,20:00:00,0,56.66,3.94,0.0,66,9.94,0,0
2025-04-13,21:00:00,0,53.06,3.4,0.0,73,9.94,0,0
2025-04-13,22:00:00,4,50.72,6.22,0.0,74,9.94,0,0
2025-04-13,23:00:00,40,48.92,9.4,0.0,79,9.94,0,0
2025-04-14,0:00:00,24,48.38,2.89,0.0,83,9.94,0,0
2025-04-14,1:00:00,30,45.68,2.93,0.0,84,9.94,0,0
2025-04-14,2:00:00,7,44.78,1.05,0.0,89,9.94,0,0
2025-04-14,3:00:00,0,42.98,1.66,0.0,88,9.94,0,0
2025-04-14,4:00:00,9,42.8,2.21,0.0,85,9.94,0,0
2025-04-14,5:00:00,10,41.54,4.3,0.0,87,9.94,0,0
2025-04-14,6:00:00,51,40.64,3.42,0.0,89,9.94,0,0
2025-04-14,7:00:00,36,40.28,4.43,0.0,92,9.94,0,0
2025-04-14,8:00:00,45,44.42,2.33,0.0,86,9.94,0,0
2025-04-14,9:00:00,0,49.1,0.89,0.0,80,9.94,0,0
2025-04-14,10:00:00,0,51.8,2.19,0.0,72,9.94,0,0
2025-04-14,11:00:00,1,56.48,6.29,0.0,64,9.94,0,0
2025-04-14,12:00:00,59,58.28,1.5,0.0,57,9.94,0,0
2025-04-14,13:00:00,25,61.16,1.5,0.0,54,9.94,0,0
2025-04-14,14:00:00,0,61.16,5.06,0.0,36,9.94,0,0
2025-04-14,15:00:00,6,62.96,7.34,0.0,29,9.94,0,0
2025-04-14,16:00:00,0,65.84,4.09,0.0,36,9.94,0,0
2025-04-14,17:00:00,0,66.74,3.13,0.0,33,9.94,0,0
2025-04-14,18:00:00,25,65.12,4.9,0.0,42,9.94,0,0
2025-04-14,19:00:00,35,63.68,1.21,0.0,42,9.94,0,0
2025-04-14,20:00:00,32,59.36,8.08,0.0,53,9.94,0,0
2025-04-14,21:00:00,53,55.22,5.1,0.0,65,9.94,0,0
2025-04-14,22:00:00,75,53.06,4.38,0.0,70,9.94,0,0
2025-04-14,23:00:00,72,51.8,6.17,0.0,73,9.94,0,0
2025-04-15,0:00:00,75,50.54,7.4,0.0,74,9.94,0,0
2025-04-15,1:00:00,62,49.46,7.72,0.0,74,9.94,0,0
2025-04-15,2:00:00,64,47.84,7.85,0.0,74,9.94,0,0
2025-04-15,3:00:00,55,47.48,6.55,0.0,73,9.94,0,0
2025-04-15,4:00:00,64,47.66,6.4,0.0,73,9.94,0,0
2025-04-15,5:00:00,76,46.04,7.4,0.0,78,9.94,0,0
2025-04-15,6:00:00,56,46.76,2.06,0.0,78,9.94,0,0
2025-04-15,7:00:00,64,46.76,3.27,0.0,78,9.94,0,0
2025-04-15,8:00:00,69,46.4,7.92,0.0,79,9.94,0,0
2025-04-15,9:00:00,100,46.58,8.81,0.0,79,9.94,0,0
2025-04-15,10:00:00,98,48.38,4.0,0.0,77,9.94,0,0
2025-04-15,11:00:00,69,48.92,2.17,0.0,74,9.94,0,0
2025-04-15,12:00:00,100,48.38,3.83,0.01,76,9.94,0,0
2025-04-15,13:00:00,74,50.36,2.46,0.01,72,9.94,0,0
2025-04-15,14:00:00,100,50.18,2.57,0.05,68,9.94,0,0
2025-04-15,15:00:00,71,49.64,3.2,0.05,72,9.94,0,0
2025-04-15,16:00:00,74,50.36,3.13,0.0,72,9.94,0,0
2025-04-15,17:00:00,65,51.08,5.68,0.0,70,9.94,0,0
2025-04-15,18:00:00,64,50.18,3.6,0.0,65,9.94,0,0
2025-04-15,19:00:00,71,48.92,5.03,0.0,63,9.94,0,0
2025-04-15,20:00:00,68,48.02,2.3,0.0,60,9.94,0,0
2025-04-15,21:00:00,68,47.48,1.57,0.01,67,9.94,0,0
2025-04-15,22:00:00,63,46.4,2.24,0.03,69,9.94,0,0
2025-04-15,23:00:00,62,44.78,0.78,0.01,78,9.94,0,0
2025-04-16,0:00:00,57,44.24,1.48,0.06,79,9.94,0,0
2025-04-16,1:00:00,60,42.62,3.71,0.07,88,9.94,0,0
2025-04-16,2:00:00,66,41.9,4.79,0.1,85,9.94,0,0
2025-04-16,3:00:00,92,41.36,0.96,0.01,87,9.94,0,0
2025-04-16,4:00:00,100,41.0,4.27,0.0,84,9.94,0,0
2025-04-16,5:00:00,74,39.74,1.68,0.01,90,6.21,0,0
2025-04-16,6:00:00,41,38.48,0.22,0.0,95,9.94,0,0
2025-04-16,7:00:00,53,39.02,1.68,0.0,99,9.94,0,0
2025-04-16,8:00:00,44,40.64,0.25,0.0,95,9.94,0,0
2025-04-16,9:00:00,85,43.34,2.08,0.0,88,9.94,0,0
2025-04-16,10:00:00,57,45.32,2.06,0.0,78,9.94,0,0
2025-04-16,11:00:00,59,47.12,2.19,0.0,65,9.94,0,0
2025-04-16,12:00:00,46,48.56,3.94,0.01,61,9.94,0,0
2025-04-16,13:00:00,59,49.82,2.21,0.05,55,9.94,0,0
2025-04-16,14:00:00,89,46.94,2.48,0.0,72,9.94,0,0
2025-04-16,15:00:00,51,54.5,4.97,0.0,55,6.21,0,0
2025-04-16,16:00:00,81,54.86,3.74,0.0,46,9.94,0,0
2025-04-16,17:00:00,61,53.96,5.15,0.0,44,9.94,0,0
2025-04-16,18:00:00,0,53.6,6.06,0.0,41,9.94,0,0
2025-04-16,19:00:00,0,48.74,3.11,0.0,46,9.94,0,0
2025-04-16,20:00:00,18,47.3,1.25,0.0,50,9.94,0,0
2025-04-16,21:00:00,35,44.6,2.24,0.0,57,9.94,0,0
2025-04-16,22:00:00,22,43.52,2.24,0.0,68,9.94,0,0
2025-04-16,23:00:00,40,42.8,2.24,0.0,69,9.94,0,0
2025-04-17,0:00:00,42,41.72,2.24,0.0,72,9.94,0,0
2025-04-17,1:00:00,44,39.74,2.24,0.0,78,9.94,0,0
2025-04-17,2:00:00,44,38.66,2.24,0.0,84,9.94,0,0
2025-04-17,3:00:00,44,37.58,2.24,0.0,87,9.94,0,0
2025-04-17,4:00:00,44,36.68,2.24,0.0,90,9.94,0,0
2025-04-17,5:00:00,44,35.6,2.24,0.0,93,9.94,0,0
2025-04-17,6:00:00,45,36.14,2.24,0.0,93,9.94,0,0
2025-04-17,7:00:00,45,37.94,4.36,0.0,89,9.94,0,0
2025-04-17,8:00:00,9,40.64,1.86,0.0,86,9.94,0,0
2025-04-17,9:00:00,0,42.62,0.63,0.0,82,9.94,0,0
2025-04-17,10:00:00,64,47.84,1.86,0.0,71,6.21,0,0
2025-04-17,11:00:00,25,49.64,2.48,0.0,69,9.94,0,0
2025-04-17,12:00:00,29,54.5,4.97,0.0,54,9.94,0,0
2025-04-17,13:00:00,17,55.4,6.85,0.0,52,9.94,0,0
2025-04-17,14:00:00,26,56.48,5.59,0.0,44,9.94,0,0
2025-04-17,15:00:00,18,56.3,5.3,0.0,38,9.94,0,0
2025-04-17,16:00:00,20,57.92,5.26,0.0,40,9.94,0,0
2025-04-17,17:00:00,22,58.28,4.38,0.0,39,9.94,0,0
2025-04-17,18:00:00,18,57.02,7.07,0.0,40,9.94,0,0
2025-04-17,19:00:00,16,56.12,4.36,0.0,38,9.94,0,0
2025-04-17,20:00:00,9,53.78,2.35,0.0,41,9.94,0,0
2025-04-17,21:00:00,19,49.46,1.7,0.0,50,9.94,0,0
2025-04-17,22:00:00,10,47.84,0.92,0.0,47,9.94,0,0
2025-04-17,23:00:00,25,45.32,0.72,0.0,56,9.94,0,0
2025-04-18,0:00:00,20,44.06,1.03,0.0,58,9.94,0,0
2025-04-18,1:00:00,21,41.72,0.07,0.0,61,9.94,0,0
2025-04-18,2:00:00,22,39.92,0.09,0.0,70,9.94,0,0
2025-04-18,3:00:00,32,38.84,0.51,0.0,75,9.94,0,0
2025-04-18,4:00:00,14,38.3,1.81,0.0,77,9.94,0,0
2025-04-18,5:00:00,7,36.68,2.77,0.0,86,9.94,0,0
2025-04-18,6:00:00,1,36.68,2.8,0.0,82,9.94,0,0
2025-04-18,7:00:00,7,36.32,1.74,0.0,78,9.94,0,0
2025-04-18,8:00:00,11,41.72,1.52,0.0,67,9.94,0,0
2025-04-18,9:00:00,12,46.04,0.16,0.0,64,9.94,0,0
2025-04-18,10:00:00,13,52.52,3.4,0.0,49,9.94,0,0
2025-04-18,11:00:00,3,55.22,3.24,0.0,42,9.94,0,0
2025-04-18,12:00:00,16,58.64,4.27,0.0,38,9.94,0,0
2025-04-18,13:00:00,19,60.44,4.05,0.0,36,9.94,0,0
2025-04-18,14:00:00,29,62.6,4.3,0.0,30,9.94,0,0
2025-04-18,15:00:00,42,63.5,5.17,0.0,27,9.94,0,0
2025-04-18,16:00:00,34,62.06,6.11,0.0,24,9.94,0,0
2025-04-18,17:00:00,31,62.78,7.72,0.0,30,9.94,0,0
2025-04-18,18:00:00,25,60.8,6.26,0.0,25,9.94,0,0
2025-04-18,19:00:00,11,60.44,5.03,0.0,30,9.94,0,0
2025-04-18,20:00:00,2,57.74,4.36,0.0,37,9.94,0,0
2025-04-18,21:00:00,13,53.96,5.3,0.0,46,9.94,0,0
2025-04-18,22:00:00,11,52.52,2.37,0.0,41,9.94,0,0
2025-04-18,23:00:00,16,50.18,2.42,0.0,48,9.94,0,0
2025-04-19,0:00:00,100,49.1,6.76,0.0,53,9.94,0,0
2025-04-19,1:00:00,41,46.58,1.1,0.0,56,9.94,0,0
2025-04-19,2:00:00,0,44.6,0.54,0.0,59,9.94,0,0
2025-04-19,3:00:00,9,43.52,2.08,0.0,57,9.94,0,0
2025-04-19,4:00:00,0,41.9,2.46,0.0,59,9.94,0,0
2025-04-19,5:00:00,3,40.82,2.75,0.0,62,9.94,0,0
2025-04-19,6:00:00,0,39.56,1.19,0.0,65,9.94,0,0
2025-04-19,7:00:00,0,39.74,0.87,0.0,64,9.94,0,0
2025-04-19,8:00:00,0,43.7,0.58,0.0,56,9.94,0,0
2025-04-19,9:00:00,4,52.88,4.47,0.0,39,9.94,0,0
2025-04-19,10:00:00,3,57.2,5.37,0.0,29,9.94,0,0
2025-04-19,11:00:00,2,60.62,0.65,0.0,26,9.94,0,0
2025-04-19,12:00:00,0,61.34,2.51,0.0,26,9.94,0,0
2025-04-19,13:00:00,6,64.22,2.75,0.0,25,9.94,0,0
2025-04-19,14:00:00,5,65.12,5.46,0.0,24,9.94,0,0
2025-04-19,15:00:00,6,65.48,5.15,0.0,17,9.94,0,0
2025-04-19,16:00:00,2,66.92,4.03,0.0,22,9.94,0,0
2025-04-19,17:00:00,3,66.38,5.15,0.0,22,9.94,0,0
2025-04-19,18:00:00,5,65.12,6.96,0.0,22,9.94,0,0
2025-04-19,19:00:00,3,63.5,2.93,0.0,27,9.94,0,0
2025-04-19,20:00:00,5,60.26,0.76,0.0,30,9.94,0,0
2025-04-19,21:00:00,0,56.12,6.26,0.0,36,9.94,0,0
2025-04-19,22:00:00,0,54.14,1.68,0.0,39,9.94,0,0
2025-04-19,23:00:00,0,52.7,0.72,0.0,38,9.94,0,0
2025-04-20,0:00:00,0,50.18,0.31,0.0,40,9.94,0,0
2025-04-20,1:00:00,3,49.46,1.1,0.0,40,9.94,0,0
2025-04-20,2:00:00,10,48.02,1.14,0.0,43,9.94,0,0
2025-04-20,3:00:00,15,46.58,1.05,0.0,46,9.94,0,0
2025-04-20,4:00:00,4,45.86,0.83,0.0,46,9.94,0,0
2025-04-20,5:00:00,4,44.96,1.23,0.0,47,9.94,0,0
2025-04-20,6:00:00,1,43.88,0.85,0.0,48,9.94,0,0
2025-04-20,7:00:00,3,47.84,0.45,0.0,36,9.94,0,0
2025-04-20,8:00:00,0,50.54,6.26,0.0,39,9.94,0,0
2025-04-20,9:00:00,0,58.82,5.37,0.0,30,9.94,0,0
2025-04-20,10:00:00,0,64.22,2.84,0.0,24,9.94,0,0
2025-04-20,11:00:00,0,66.38,4.74,0.0,23,9.94,0,0
2025-04-20,12:00:00,7,69.62,6.4,0.0,20,9.94,0,0
2025-04-20,13:00:00,10,71.24,7.61,0.0,22,9.94,0,0
2025-04-20,14:00:00,0,73.04,5.26,0.0,20,9.94,0,0
2025-04-20,15:00:00,17,72.14,6.76,0.0,22,9.94,0,0
2025-04-20,16:00:00,89,62.06,11.21,0.0,31,9.94,0,0
2025-04-20,17:00:00,95,60.26,15.95,0.0,39,9.94,0,0
2025-04-20,18:00:00,100,55.58,4.97,0.02,54,9.94,0,0
2025-04-20,19:00:00,100,54.68,8.25,0.1,61,9.94,0,0
2025-04-20,20:00:00,80,51.8,5.75,0.0,66,9.94,0,0
2025-04-20,21:00:00,2,49.46,5.84,0.0,68,9.94,0,0
2025-04-20,22:00:00,0,48.92,8.5,0.0,64,9.94,0,0
2025-04-20,23:00:00,1,47.84,10.11,0.0,67,9.94,0,0
2025-04-21,0:00:00,0,47.12,7.25,0.0,66,9.94,0,0
2025-04-21,1:00:00,18,46.58,8.93,0.0,70,9.94,0,0
2025-04-21,2:00:00,4,45.5,1.97,0.0,78,9.94,0,0
2025-04-21,3:00:00,10,44.96,4.47,0.0,78,9.94,0,0
2025-04-21,4:00:00,0,43.52,3.8,0.0,79,9.94,0,0
2025-04-21,5:00:00,0,42.44,4.14,0.0,85,9.94,0,0
2025-04-21,6:00:00,18,41.9,3.4,0.0,86,9.94,0,0
2025-04-21,7:00:00,0,41.54,0.76,0.0,89,9.94,0,0
2025-04-21,8:00:00,0,44.96,3.33,0.0,82,9.94,0,0
2025-04-21,9:00:00,79,47.12,1.14,0.0,78,9.94,0,0
2025-04-21,10:00:00,69,48.38,2.93,0.0,74,9.94,0,0
2025-04-21,11:00:00,59,51.08,2.98,0.0,66,9.94,0,0
2025-04-21,12:00:00,56,52.34,1.41,0.0,65,9.94,0,0
2025-04-21,13:00:00,74,54.32,3.49,0.0,56,9.94,0,0
2025-04-21,14:00:00,92,55.04,0.49,0.0,57,9.94,0,0
2025-04-21,15:00:00,92,54.68,0.18,0.0,55,9.94,0,0
2025-04-21,16:00:00,68,56.66,2.68,0.0,52,9.94,0,0
2025-04-21,17:00:00,89,56.3,3.44,0.0,52,9.94,0,0
2025-04-21,18:00:00,100,56.3,3.47,0.0,50,9.94,0,0
2025-04-21,19:00:00,86,54.86,5.21,0.0,52,9.94,0,0
2025-04-21,20:00:00,77,51.08,2.89,0.0,64,9.94,0,0
2025-04-21,21:00:00,62,49.64,2.08,0.0,62,9.94,0,0
2025-04-21,22:00:00,99,47.48,1.57,0.0,73,9.94,0,0
2025-04-21,23:00:00,46,46.22,1.52,0.0,71,9.94,0,0
2025-04-22,0:00:00,100,47.66,2.44,0.0,66,9.94,0,0
2025-04-22,1:00:00,62,46.94,1.57,0.0,66,9.94,0,0
2025-04-22,2:00:00,26,43.52,1.79,0.0,80,9.94,0,0
2025-04-22,3:00:00,36,41.36,1.25,0.0,87,9.94,0,0
2025-04-22,4:00:00,42,39.74,4.47,0.0,90,9.94,0,0
2025-04-22,5:00:00,22,39.56,3.58,0.0,90,9.94,0,0
2025-04-22,6:00:00,62,39.02,0.36,0.0,92,9.94,0,0
2025-04-22,7:00:00,65,41.0,0.56,0.0,91,9.94,0,0
2025-04-22,8:00:00,82,45.5,1.5,0.0,80,9.94,0,0
2025-04-22,9:00:00,93,47.12,3.06,0.0,78,9.94,0,0
2025-04-22,10:00:00,59,50.36,5.79,0.0,69,9.94,0,0
2025-04-22,11:00:00,32,52.34,9.13,0.0,61,9.94,0,0
2025-04-22,12:00:00,13,55.04,5.82,0.0,54,9.94,0,0
2025-04-22,13:00:00,0,56.84,6.98,0.0,52,9.94,0,0
2025-04-22,14:00:00,1,58.82,4.45,0.0,51,9.94,0,0
